symbol,symbolName,fullName,shortJobTitle,transactionType,amount,reportedPrice,usdValue,eodHolding,transactionDate,symbolCode,hasOptions,symbolType
MORN,Morningstar Inc,Joseph D Mansueto,Chair,Sell,"11,343",211.24360,"2,396,136","14,773,431",11/06/25,STK,Yes,1
COLL,Collegium Pharma,Colleen Tupper,CFO,Sell,"30,000",40.52510,"1,215,753","126,667",11/06/25,STK,Yes,1
CNP,Centerpoint Energy Inc,Phillip R Smith,Chair,Sell,"6,200",38.83000,"240,746","65,577",11/06/25,STK,Yes,1
TREX,Trex Company,Prithvi Gandhi,CFO & PAO,Award,"15,664",0.00000,"499,995","15,664",11/06/25,STK,Yes,1
NPO,Enpro Inc,Eric A Vaillancourt,CEO,Sell,"2,272",227.00000,"515,744","41,036",11/06/25,STK,Yes,1
JCI,Johnson Controls Intl,Lei Zhang Schlitz,Div. VP.,Sell,"10,500",122.03000,"1,281,315","115,220",11/06/25,STK,Yes,1
NBTB,NBT Bancorp Inc,Timothy E Delaney,N/A,Buy,"10,000",40.97500,"409,750","51,894",11/06/25,STK,Yes,1
SXC,Suncoke Energy Inc,Ralph M Della Ratta,N/A,Buy,"7,288",6.86000,"49,995","86,293",11/06/25,STK,Yes,1
RRBI,Red River Bancshares Inc,Teddy Ray Price,Chair,Buy,"1,046",65.76300,"68,789","446,586",11/06/25,STK,No,1
HCC,Warrior Met Coal Inc,Walter J Scheller,CEO,Sell,"18,966",75.00000,"1,422,450","394,183",11/06/25,STK,Yes,1
ENTG,Entegris Inc,Joseph Colella,Gen Cou,Sell,"3,577",88.41000,"316,242","34,364",11/06/25,STK,Yes,1
MGYR,Magyar Bancorp Inc,Maureen Ruane,N/A,Award,"1,464",0.00000,"24,112","5,154",11/06/25,STK,No,1
DGICA,Donegal Group Cl A,American Shareholder,N/A,Buy,"16,000",19.11760,"305,882","13,678,579",11/06/25,STK,No,1
YUM,Yum! Brands,Scott Mezvinsky,Div. CEO,Sell,"1,755",148.81000,"261,161","1,487",11/06/25,STK,Yes,1
CMPR,Cimpress N.V. Ord,Sean E. Quinn,CFO,Buy,"4,000",62.79360,"251,174","36,484",11/06/25,STK,Yes,1
PARR,Par Pacific Holdings Inc,Richard Creamer,Div. EVP,Sell,"15,848",41.22000,"653,255","54,654",11/06/25,STK,Yes,1
AER,Aercap Holdings N.V.,Peter Anderson,Chf Com Off.,Sell,"197,965",133.63000,"26,454,062",N/A,11/06/25,STK,Yes,1
TTAN,Servicetitan Inc Cl A,Ara Mahdessian,Chair & CEO,Sell,"60,805",91.47510,"5,562,143",0,11/06/25,STK,Yes,1
GTE,Gran Tierra Energy Inc,American Shareholder,N/A,Buy,"648,000",3.93750,"2,551,500","5,745,688",11/06/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Dr Luke Evnin,Chair,Sell,"155,885",1.21780,"189,837","3,787,474",11/06/25,STK,Yes,1
HOWL,Werewolf Therapeutics Inc,Ansbert K Gadicke,N/A,Sell,"242,890",1.21780,"295,792","5,904,720",11/06/25,STK,Yes,1
SCKT,Socket Mobile,Charlie Bass,N/A,Buy,"10,000",1.05960,"10,596","1,623,151",11/06/25,STK,No,1
SWK,Stanley Black & Decker Inc,Janet Link,Gen Cou & Sec,Sell,"11,766",69.07730,"812,764",0,11/06/25,STK,Yes,1
VTR,Ventas Inc,Peter J Bulgarelli,Div. EVP,Sell,"4,960",75.05160,"372,255","111,528",11/06/25,STK,Yes,1
BLKB,Blackbaud Inc,Michael P Gianoni,CEO,Sell,"15,000",60.12670,"901,901","372,985",11/06/25,STK,Yes,1
RCKY,Rocky Brands Inc,Curtis A Loveland,Co Sec,Sell,"9,556",31.59090,"301,883","95,454",11/06/25,STK,No,1
AXTI,Axt Inc,Gary L Fischer,CFO,Sell,"22,675",8.87220,"201,177","463,294",11/06/25,STK,Yes,1
ETSY,Etsy Inc,Bradley Minor,CMO,Sell,"1,986",57.81000,"114,810","7,373",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Jason M Montague,Chf Off.,Buy,"13,400",18.80750,"252,020","65,791",11/06/25,STK,Yes,1
MTDR,Matador Resources Company,Shelley F Appel,N/A,Buy,"2,880",37.75970,"108,748","1,747,442",11/06/25,STK,Yes,1
CBAN,Colony Bankcorp Inc,Edward G Canup,CBO,Buy,"1,000",16.07500,"16,075","26,542",11/06/25,STK,No,1
NCLH,Norwegian Cruise Ord,Harry Sommer,CEO,Buy,"25,000",18.51730,"462,932","720,728",11/06/25,STK,Yes,1
NCLH,Norwegian Cruise Ord,Mark Kempa,CFO,Buy,"10,635",18.52850,"197,050","369,352",11/06/25,STK,Yes,1
BSX,Boston Scientific Corp,Ellen M Zane,N/A,Sell,"12,891",98.28390,"1,266,977","24,134",11/06/25,STK,Yes,1
SYBT,Stock Yards Bancorp,David L. Hardy,N/A,Buy,"2,000",66.53000,"133,060","2,083",11/06/25,STK,Yes,1
OHI,Omega Healthcare Investors,Vikas Gupta,Chf Invest Off.,Buy,"11,500",42.96680,"494,118","13,773",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Jennifer L Hamann,N/A,Award,122,0.00000,"18,803","4,365",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Richard P Teets Jr,N/A,Award,244,0.00000,"37,608","5,145,998",11/06/25,STK,Yes,1
STLD,Steel Dynamics Inc,Sheree L Bargabos,N/A,Award,244,0.00000,"37,608","25,878",11/06/25,STK,Yes,1
CAT,Caterpillar Inc,David W Maclennan,N/A,Buy,300,568.86000,"170,658","7,947",11/06/25,STK,Yes,1
BKV,Bkv Corp,Lindsay B Larrick,CLO,Sell,"29,187",25.00050,"729,690","137,154",11/06/25,STK,Yes,1
GBCI,Glacier Bancorp Inc,Ryan Thomas Screnar,Chf Adm Off,Buy,979,41.87510,"40,995","13,857",11/06/25,STK,Yes,1
GBCI,Glacier Bancorp Inc,Lee Kenneth Groom,EVP,Buy,"2,425",41.26000,"100,056","14,343",11/06/25,STK,Yes,1
ALV,Autoliv Inc,Petra Albuschus,Div. EVP,Award,328,0.00000,"39,820",647,11/06/25,STK,Yes,1
BGSF,Bgsf Inc,C David Allen Jr,N/A,Award,"5,482",0.00000,"18,749","99,434",11/05/25,STK,Yes,1
BGSF,Bgsf Inc,Richard L Baum Jr,N/A,Award,"5,482",0.00000,"18,749","143,757",11/05/25,STK,Yes,1
SOFI,Sofi Technologies Inc,Christopher Lapointe,CFO,Award,"276,963",0.00000,"8,328,278","1,637,029",11/05/25,STK,Yes,1
SOFI,Sofi Technologies Inc,Anthony Noto,CEO,Award,"2,142,859",0.00000,"64,435,770","11,347,906",11/05/25,STK,Yes,1
AGRI,Agriforce Growing Systems Ltd,Daniel Mendes,N/A,Award,"30,612",0.00000,"85,713","30,612",11/05/25,STK,No,1
ATLX,Atlas Lithium Corp,Marc Fogassa,Chair & CEO,Sell,"27,272",4.45730,"121,560","4,740,348",11/05/25,STK,Yes,1
QS,Quantumscape Corp,Jeffrey B Straubel,N/A,Sell,"27,106",16.92690,"458,821","293,934",11/05/25,STK,Yes,1
BE,Bloom Energy Corp Cl A,Maciej Kurzymski,Int CFO & CAO,Sell,"13,105",144.09000,"1,888,300","93,269",11/05/25,STK,Yes,1
BE,Bloom Energy Corp Cl A,Eddy Zervigon,N/A,Sell,"20,000",141.28000,"2,825,600","67,161",11/05/25,STK,Yes,1
APGE,Apogee Therapeutics Inc,Carl Dambkowski,Chf Med Off.,Sell,"2,725",55.06750,"150,059","282,008",11/05/25,STK,Yes,1
THC,Tenet Healthcare Corp,Tammy Romo,N/A,Sell,645,205.20000,"132,355","34,866",11/05/25,STK,Yes,1
CRWV,Coreweave Inc Cl A,Michael N Intrator,Chair & CEO,Sell,"82,455",113.97170,"9,397,537","6,991,055",11/05/25,STK,Yes,1
PSA-L,Public Storage [Psa/Pl],American Shareholder,N/A,Sell,"3,499",22.19000,"77,643","766,661",11/05/25,UIT,No,11
HIT,Health IN Tech Inc Cl A,Michael David Clarkson,Chf Invest Off.,Award,"8,000",0.00000,"22,800","8,000",11/05/25,STK,No,1
EQB-PR-C.TO,Equitable Group Inc Pref Ser 3,Tilman J Fertitta,N/A,Sell,"7,500",6.51310,"48,848","2,500",11/05/25,STKINT:CA,No,6
PWR,Quanta Services,Worthing F Jackman,N/A,Sell,"6,349",450.45000,"2,859,907","1,930",11/05/25,STK,Yes,1
CRWV,Coreweave Inc Cl A,Chen Goldberg,Eng.,Award,"37,500",0.00000,"4,290,750","37,084",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,Marshall Urist,EVP,Award,"4,626",0.00000,"186,982","109,569",11/05/25,STK,Yes,1
DKL,Delek Logistics Partners LP,Reuven Spiegel,Div. Pres,Sell,250,45.00000,"11,250","24,462",11/05/25,STK,Yes,1
IAC,Iac Inc,Barry Diller,Chair,Award,"438,757",0.00000,"14,483,369","801,945",11/05/25,STK,Yes,1
TSCO,Tractor Supply Company,Harry (Hal) A Lawton,CEO,Award,"160,192",0.00000,"8,637,553","693,643",11/05/25,STK,Yes,1
PLPC,Preformed Line Prd,John M Hofstetter,Div. EVP,Sell,"1,110",211.85000,"235,154","8,244",11/05/25,STK,No,1
PLPC,Preformed Line Prd,Dennis F Mckenna,CEO,Sell,"1,987",211.85000,"420,947","29,660",11/05/25,STK,No,1
ENSG,The Ensign Group IN,Marivic S Uychiat,N/A,Award,"1,600",0.00000,"303,888","14,563",11/05/25,STK,Yes,1
EXPI,eXp World Holdings Inc,Jesse Hill,CFO,Award,"1,878",0.00000,"18,874","2,874",11/05/25,STK,Yes,1
W,Wayfair Inc,Fiona Tan,CTO,Sell,"6,347",100.54000,"638,127","214,769",11/05/25,STK,Yes,1
EKSO,Ekso Bionics Holdings Inc,Jerome Wong,CFO & Co Sec,Award,"19,500",0.00000,"102,376","40,173",11/05/25,STK,Yes,1
EKSO,Ekso Bionics Holdings Inc,Jason C Jones,COO,Award,"15,000",0.00000,"78,750","40,075",11/05/25,STK,Yes,1
EKSO,Ekso Bionics Holdings Inc,Scott Davis,CEO,Award,"80,000",0.00000,"420,001","102,465",11/05/25,STK,Yes,1
CDNS,Cadence Design Sys,Anirudh Devgan,CEO,Sell,"5,550",327.79810,"1,819,280","195,844",11/05/25,STK,Yes,1
EGP,Eastgroup Properties,Richard Reid Dunbar,EVP,Sell,"2,000",175.00000,"350,000","20,630",11/05/25,STK,No,1
GOOG,Alphabet Cl C,Sundar Pichai,CEO,Sell,"32,500",283.47630,"9,212,980","2,337,119",11/05/25,STK,Yes,1
RBLX,Roblox Corp Cl A,Mark Reinstra,CLO & Co Sec,Sell,"2,401",104.60000,"251,144","607,968",11/05/25,STK,Yes,1
AIP,Arteris Inc,Laurent R Moll,COO,Sell,"32,775",15.42330,"505,499","311,110",11/05/25,STK,Yes,1
BGSF,Bgsf Inc,Donna Carroll,N/A,Award,"5,482",0.00000,"18,749","35,486",11/05/25,STK,Yes,1
EP,Empire Petroleum Corp,Phil E. Mulacek,Chair,Buy,"187,084",3.77000,"705,307","8,022,796",11/05/25,STK,No,1
WCC,Wesco International,Matthew S Kulasa,CAO,Sell,790,253.18000,"200,012","3,320",11/05/25,STK,Yes,1
BGSF,Bgsf Inc,Douglas E Hailey,N/A,Award,"5,482",0.00000,"18,749","218,224",11/05/25,STK,Yes,1
BGSF,Bgsf Inc,Paul A Seid,N/A,Award,"5,482",0.00000,"18,749","141,812",11/05/25,STK,Yes,1
EP,Empire Petroleum Corp,Michael R Morrisett,CEO & CFO,Sell,"187,084",3.77000,"705,307","346,088",11/05/25,STK,No,1
MEDP,Medpace Holdings Inc,Jesse J Geiger,Pres.,Sell,"21,503",595.66000,"12,808,476","15,000",11/05/25,STK,Yes,1
ESI,Element Solutions Inc,Ian G Handley Ashken,N/A,Sell,"292,000",27.00000,"7,884,000","306,880",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,Christopher Hite,V.Chair,Award,"6,168",0.00000,"249,311","728,510",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,George W Lloyd,CLO,Award,"6,168",0.00000,"249,311","1,135,341",11/05/25,STK,Yes,1
KOP,Koppers Holdings Inc,Laura Posadas,N/A,Award,"2,240",0.00000,"62,832","2,240",11/05/25,STK,Yes,1
IEX,Idex Corp,Carl R Christenson,N/A,Buy,600,169.41120,"101,646","6,351",11/05/25,STK,Yes,1
BWB,Bridgewater Bancshares Inc,Jerry J Baack,Chair & CEO,Sell,"15,561",16.58080,"258,014","1,192,361",11/05/25,STK,Yes,1
SKYQ,Sky Quarry Inc,Marcus G Laun,Pre./Int. CEO,Award,"200,000",0.00000,"79,820","1,492,978",11/05/25,STK,No,1
MCS,Marcus Corp,David John Marcus,N/A,Award,911,0.00000,"14,038","100,911",11/05/25,STK,Yes,1
KHC,Kraft Heinz Company,Flavio Torres,EVP & Chief Supp,Award,"31,069",0.00000,"750,005","282,414",11/05/25,STK,Yes,1
WEAV,Weave Communications Inc,Tyler Newton,N/A,Sell,"50,993",6.68000,"340,634","370,242",11/05/25,STK,Yes,1
COCO,The Vita Coco Company Inc,Ira Liran,N/A,Sell,"50,000",41.40580,"2,070,290","1,200,920",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,Terrance P Coyne,CFO,Award,"6,168",0.00000,"249,311","898,900",11/05/25,STK,Yes,1
RCKY,Rocky Brands Inc,Byron Wortham,Div. Sr.VP,Sell,"4,200",29.89830,"125,574",0,11/05/25,STK,No,1
LQDA,Liquidia Corp,Rajeev Saggar,Chf Med Off.,Sell,"71,381",27.00000,"1,927,287","176,549",11/05/25,STK,Yes,1
VCYT,Veracyte Inc,Evan Jones,N/A,Sell,"13,196",45.05710,"594,573","30,468",11/05/25,STK,Yes,1
EXP,Eagle Materials Inc,David E Rush,N/A,Buy,"1,000",208.08000,"208,080","4,173",11/05/25,STK,Yes,1
LPLA,Lpl Financial Holdings,Greg Gates,CTO,Sell,"1,500",376.43150,"564,648","15,370",11/05/25,STK,Yes,1
SKYQ,Sky Quarry Inc,Todd Mitchell Palin,N/A,Award,"150,000",0.00000,"59,865","233,334",11/05/25,STK,No,1
SKYQ,Sky Quarry Inc,Leo B Womack,N/A,Award,"150,000",0.00000,"59,865","233,334",11/05/25,STK,No,1
HRB,H&R Block,Matt Winter,N/A,Award,"3,927",0.00000,"198,628","59,083",11/05/25,STK,Yes,1
HRB,H&R Block,Victoria J Reich,N/A,Award,"3,927",0.00000,"198,628","120,846",11/05/25,STK,Yes,1
HRB,H&R Block,Mia Mends,N/A,Award,"3,927",0.00000,"198,628","28,428",11/05/25,STK,Yes,1
ITW,Illinois Tool Works Inc,Pamela B Strobel,N/A,Sell,"1,521",245.25000,"373,025","38,215",11/05/25,STK,Yes,1
SBCF,Seacoast Banking Corp,James C Stallings III,CCO,Sell,"3,245",30.87000,"100,173","15,603",11/05/25,STK,Yes,1
HRB,H&R Block,Richard A Johnson,Chair,Award,"10,209",0.00000,"516,371","91,277",11/05/25,STK,Yes,1
HRB,H&R Block,Anuradha Gupta,N/A,Award,"3,927",0.00000,"198,628","43,280",11/05/25,STK,Yes,1
HRB,H&R Block,Robert A Gerard,N/A,Award,"3,927",0.00000,"198,628","337,262",11/05/25,STK,Yes,1
HRB,H&R Block,Sean H Cohan,N/A,Award,"3,927",0.00000,"198,628","28,428",11/05/25,STK,Yes,1
FLYW,Flywire Corp Voting,Peter Butterfield,Gen Cou & CCO,Sell,"1,000",15.00000,"15,000","393,522",11/05/25,STK,Yes,1
FLOC,Flowco Holdings Inc Cl A,Chad Roberts,Div. EVP,Sell,"55,173",18.26360,"1,007,658","332,327",11/05/25,STK,No,1
VCYT,Veracyte Inc,Rebecca Chambers,CFO,Sell,"7,000",41.00000,"287,000","126,158",11/05/25,STK,Yes,1
VCYT,Veracyte Inc,Karin Eastham,N/A,Sell,"9,674",40.02390,"387,191","13,554",11/05/25,STK,Yes,1
VCYT,Veracyte Inc,Annie Mcguire,Gen Cou,Sell,"6,466",40.00000,"258,640","82,973",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Jason Conley,N/A,Award,204,0.00000,"250,000",204,11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Tracy A Embree,N/A,Award,204,0.00000,"250,000",204,11/05/25,STK,Yes,1
CHTR,Charter Communications Inc,David C Merritt,N/A,Sell,"1,200",226.18000,"271,416","10,146",11/05/25,STK,Yes,1
RPRX,Royalty Pharma Plc Cl A,Pablo Legorreta,Chair & CEO,Award,"36,559",0.00000,"1,477,715","4,545,330",11/05/25,STK,Yes,1
AON,AON Plc,Darren Zeidel,Gen Cou & Sec,Sell,"8,800",344.52480,"3,031,819","20,253",11/05/25,STK,Yes,1
THRY,Thryv Holdings Inc,John Slater,Lead Indpdt. Dir,Buy,"1,500",7.06730,"10,601","35,370",11/05/25,STK,Yes,1
VENU,Venu Holding Corp,Kevin Wayne O'neil,N/A,Sell,"476,190",13.44000,"6,399,994","3,640,467",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Jamie Samath,N/A,Award,204,0.00000,"250,000",378,11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Jeneanne Michelle Hanley,N/A,Award,204,0.00000,"250,000","4,101",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Kevin J Kennedy,N/A,Award,204,0.00000,"250,000","8,036",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Victor Peng,N/A,Award,204,0.00000,"250,000","5,816",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Susan Jennifer Simone Taylor,N/A,Award,204,0.00000,"250,000",370,11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Michael R Mcmullen,N/A,Award,204,0.00000,"250,000","1,179",11/05/25,STK,Yes,1
KLAC,K L A-Tencor Corp,Robert M. Calderoni,Chair,Award,257,0.00000,"314,998","15,220",11/05/25,STK,Yes,1
TER,Teradyne Inc,Mercedes Johnson,N/A,Sell,625,177.05000,"110,656","11,364",11/05/25,STK,Yes,1
VIR,Vir Biotechnology Inc,Vanina De Verneuil,Gen Cou,Sell,"2,385",5.16000,"12,307","78,210",11/05/25,STK,Yes,1
ALNT,Allient Inc,Richard D Federico,Lead Indpdt. Dir,Award,513,0.00000,"27,450","76,130",11/05/25,STK,Yes,1
ALNT,Allient Inc,Robert B Engel,N/A,Award,443,0.00000,"23,706","36,363",11/05/25,STK,Yes,1
ALNT,Allient Inc,Steven C Finch,N/A,Award,443,0.00000,"23,706","12,631",11/05/25,STK,Yes,1
ALNT,Allient Inc,Nicole R Tzetzo,N/A,Award,443,0.00000,"23,706","14,458",11/05/25,STK,Yes,1
ALNT,Allient Inc,Michael R Winter,N/A,Award,443,0.00000,"23,706","39,814",11/05/25,STK,Yes,1
CXDO,Crexendo Inc,Jeffrey G Korn,Chair & CEO,Sell,"9,581",7.14010,"68,409","240,398",11/05/25,STK,Yes,1
CXDO,Crexendo Inc,Ron Vincent,CFO,Sell,"14,597",7.05000,"102,909","175,809",11/05/25,STK,Yes,1
AGRI,Agriforce Growing Systems Ltd,Amy Griffith,N/A,Award,"30,612",0.00000,"85,713","51,709",11/05/25,STK,No,1
MSM,Msc Industrial Direct Company,Erik Gershwind,CEO,Award,771,0.00000,"66,806","2,132,845",11/05/25,STK,Yes,1
VKQ,Invesco Muni Trust,Timothy M O'reilly,Port Mngr,Buy,"5,200",9.61800,"50,014","10,747",11/05/25,UIT,No,11
CCNE,Cnb Financial Corp,Michael D Peduzzi,CEO,Buy,"1,100",24.63000,"27,093","46,043",11/05/25,STK,No,1
FMC,FMC Corp,Carol  (John) Anthony Davidson,N/A,Buy,"10,000",13.59570,"135,957","23,227",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Andrew Hardy,Chf Sales Off.,Award,742,0.00000,"156,146","2,865",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Christopher L Jensen,HR,Award,"1,335",0.00000,"280,937","8,000",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Jennifer B Wuamett,Gen Cou & Sec,Award,"1,335",0.00000,"280,937","19,984",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Bill Betz,CFO,Award,"1,558",0.00000,"327,865","3,997",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Andrew Micallef,VP of Ops,Award,"1,335",0.00000,"280,937","8,621",11/05/25,STK,Yes,1
NXPI,Nxp Semiconductors,Rafael Sotomayor,CEO,Award,"1,558",0.00000,"327,865","6,980",11/05/25,STK,Yes,1
SHOP,Shopify Inc,Jean Niehaus,Gen Cou,Sell,"1,008",165.61000,"166,936","2,852",11/05/25,STK,Yes,1
RBRK,Rubrik Inc Cl A,Kiran Kumar Choudary,CFO,Sell,"3,500",72.29000,"253,015","510,551",11/05/25,STK,Yes,1
AVO,Mission Produce Inc,American Shareholder,N/A,Buy,"49,839",11.69020,"582,628","7,165,027",11/05/25,STK,Yes,1
WDC,Western Digital Corp,Martin I Cole,Chair,Sell,"10,000",161.32120,"1,613,212","39,504",11/05/25,STK,Yes,1
APPN,Appian Corp Cl A,Christopher Winters,N/A,Award,"6,104",0.00000,"179,031","29,782",11/05/25,STK,Yes,1
LTRX,Lantronix Inc,James C Auker,N/A,Award,"10,387",0.00000,"48,300","10,387",11/05/25,STK,Yes,1
LTRX,Lantronix Inc,Sailesh Chittipeddi,N/A,Award,"13,751",0.00000,"63,943","23,751",11/05/25,STK,Yes,1
RITM,Rithm Capital Corp,Michael Nierenberg,Chair & CEO,Sell,"297,140",10.99690,"3,267,619","1,535,690",11/05/25,STK,Yes,1
PAHC,Phibro Anl Htlh A,Jack C Bendheim,Chair & CEO,Sell,"7,040",42.15610,"296,778","79,240",11/05/25,STK,Yes,1
DINO,HF Sinclair Corp,Vivek Garg,CAO,Sell,314,53.28000,"16,730","3,609",11/05/25,STK,Yes,1
AXTI,Axt Inc,Dr David C Chang,N/A,Sell,"100,000",8.94040,"894,041","207,744",11/05/25,STK,Yes,1
GSAT,Globalstar,Rebecca S Clary,CFO,Award,"9,524",0.00000,"486,963","120,376",11/05/25,STK,Yes,1
IOT,Samsara Inc Cl A,John Bicket,CTO,Sell,"170,000",38.89100,"6,611,470","935,989",11/05/25,STK,Yes,1
IOT,Samsara Inc Cl A,Sanjit Biswas,Chair & CEO,Sell,"160,000",38.90450,"6,224,721","1,542,213",11/05/25,STK,Yes,1
AVBC,Avidia Bancorp Inc,Robert D Cozzone,CEO,Buy,"3,277",15.25970,"50,006","54,059",11/05/25,STK,No,1
TAP,Molson Coors Brewing Company,David S Coors,N/A,Buy,"2,245",44.46500,"99,823","375,465",11/05/25,STK,Yes,1
RFM,Rivernorth Flexible Municipal Income Fund Inc,American Shareholder,N/A,Buy,"2,165",14.45000,"31,284","18,675",11/05/25,UIT,No,11
RMI,Rivernorth Opportunistic Municipal Income Fund,American Shareholder,N/A,Buy,"1,226",14.66650,"17,981","42,731",11/05/25,UIT,No,11
HRTG,Heritage Insurance Holdings,Kirk Lusk,CFO,Sell,"20,000",24.17580,"483,515","558,756",11/05/25,STK,Yes,1
STAG,Stag Industrial Inc,Michael C Chase,Chf Inv Of,Sell,"13,144",38.74800,"509,303","9,422",11/05/25,STK,Yes,1
JMSB,John Marshall Bk Fal,Jonathan Craig Kinney,Chair,Buy,"1,200",18.78750,"22,546","606,411",11/05/25,STK,Yes,1
ADI,Analog Devices,Ray Stata,N/A,Sell,"6,250",232.85720,"1,455,357","791,667",11/05/25,STK,Yes,1
AIR,AAR Corp,John Mcclain Holmes,Chair & CEO,Sell,"38,462",83.50100,"3,211,615","260,141",11/05/25,STK,Yes,1
RXRX,Recursion Pharmaceuticals Inc Cl A,Dr Najat Khan,Chf Com Off.,Award,"84,925",0.00000,"421,228","753,122",11/05/25,STK,Yes,1
TEAM,Atlassian Corp,Michael Cannon-Brookes,CEO,Sell,"7,665",162.66030,"1,246,791","291,270",11/05/25,STK,Yes,1
EXPD,Expeditors Intl,Jeffrey F Dickerman,Gen Cou & Sec,Sell,"1,500",134.17000,"201,256","6,151",11/05/25,STK,Yes,1
FENC,Fennec Pharmaceuticals Inc,Rostislav Christov Raykov,N/A,Sell,"4,792",8.10000,"38,815","82,318",11/05/25,STK,Yes,1
OHI,Omega Healthcare Investors,Charles Taylor Pickett,CEO,Buy,"20,000",43.14280,"862,856","24,100",11/05/25,STK,Yes,1
CAH,Cardinal Health,Christine Mundkur,N/A,Award,"1,067",0.00000,"209,975","7,536",11/05/25,STK,Yes,1
CAH,Cardinal Health,Robert W Musslewhite,N/A,Award,"1,067",0.00000,"209,975","2,116",11/05/25,STK,Yes,1
CAH,Cardinal Health,Sudhakar Ramakrishna,N/A,Award,"1,067",0.00000,"209,975","2,116",11/05/25,STK,Yes,1
CSTL,Castle Biosciences Inc,Derek J Maetzold,CEO,Sell,"9,373",30.84160,"289,079","314,987",11/05/25,STK,Yes,1
TEAM,Atlassian Corp,Scott Farquhar,N/A,Sell,"7,665",162.66060,"1,246,793","291,270",11/05/25,STK,Yes,1
RGT,Royce Global Trust Inc,Charles M Royce,Sr. Adviser,Sell,"8,432",12.61000,"106,328","813,795",11/05/25,UIT,No,11
OGN,Organon & Co.,Lynette Holzbaur,Contr.,Award,"3,037",0.00000,"19,376","12,948",11/05/25,STK,Yes,1
TCBI,Texas Capital Bncsh,Anna M Alvarado,CLO,Award,"5,170",0.00000,"440,588","23,555",11/05/25,STK,Yes,1
CAH,Cardinal Health,Robert Azelby,N/A,Award,"1,067",0.00000,"209,975","4,085",11/05/25,STK,Yes,1
LLY,Eli Lilly and Company,American Shareholder,N/A,Sell,"219,474",936.62820,"205,565,537","93,752,410",11/05/25,STK,Yes,1
CAH,Cardinal Health,Michelle Brennan,N/A,Award,"1,067",0.00000,"209,975","8,086",11/05/25,STK,Yes,1
CAH,Cardinal Health,Sheri H Edison,N/A,Award,"1,067",0.00000,"209,975","14,848",11/05/25,STK,Yes,1
CAH,Cardinal Health,David C Evans,N/A,Award,"1,067",0.00000,"209,975","15,373",11/05/25,STK,Yes,1
CAH,Cardinal Health,Patricia A Hemingway Hall,N/A,Award,"1,067",0.00000,"209,975","32,264",11/05/25,STK,Yes,1
CAH,Cardinal Health,Akhil Johri,N/A,Award,"1,067",0.00000,"209,975","22,868",11/05/25,STK,Yes,1
CAH,Cardinal Health,Gregory B Kenny,Chair,Award,"1,702",0.00000,"334,937","64,194",11/05/25,STK,Yes,1
CAH,Cardinal Health,Nancy Killefer,N/A,Award,"1,067",0.00000,"209,975","27,624",11/05/25,STK,Yes,1
EVCM,Evercommerce Inc,Eric Richard Remer,Chair & CEO,Sell,"19,200",11.29500,"216,864","9,186,186",11/05/25,STK,Yes,1
IART,Integra Lifesciences,Dr Jeffrey A Graves,N/A,Buy,"9,000",11.35000,"102,150","41,086",11/05/25,STK,Yes,1
CAT,Caterpillar Inc,William E Schaupp,CAO,Sell,"1,200",572.22000,"686,664","1,323",11/05/25,STK,Yes,1
SXI,Standex International Corp,Vineet Kshirsagar,CSO,Sell,650,233.37000,"151,690","5,047",11/05/25,STK,Yes,1
RMT,Royce Micro-Cap Trust,Charles M Royce,Advisor,Sell,"200,000",10.27000,"2,054,000","1,080,070",11/05/25,UIT,No,11
FMCB,Farmers & Merchants Bancorp,Kevin Sanguinetti,N/A,Buy,10,"1,043.00000","10,431","8,442",11/05/25,STK:OTC,No,1
CSAI,Cloudastructure Inc Cl A,Sheldon Richard Bentley,N/A,Sell,"50,000",1.92500,"96,250","100,000",11/05/25,STK,No,1
TRC,Tejon Ranch Company,Norman J Metcalfe,Chair,Award,"1,423",0.00000,"22,726","88,187",11/05/25,STK,Yes,1
